"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
143,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","16",12000000,"140000","","290",42000,"長方形","16.0","","","","","","東","区画街路",6.0,"第１種中高層住居専用地域",60,200,"平成28年第１四半期","",""
144,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","21",5700000,"140000","","135",42000,"長方形","7.9","","","","","","北","区画街路",6.0,"第１種中高層住居専用地域",60,200,"平成28年第１四半期","",""
145,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","19",8900000,"110000","","270",33000,"ほぼ長方形","14.0","","","","","","北","区画街路",6.0,"第１種住居地域",60,200,"平成28年第１四半期","",""
146,"宅地(土地)","商業地","18201","福井県","福井市","石盛町","森田","15",20000000,"130000","","500",39000,"ほぼ長方形","14.5","","","","","","南","県道",22.0,"第１種住居地域",60,200,"平成27年第４四半期","",""
147,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","21",6000000,"100000","","200",30000,"長方形","9.9","","","","","","南","区画街路",6.0,"第１種中高層住居専用地域",60,200,"平成27年第４四半期","",""
148,"宅地(土地)","商業地","18201","福井県","福井市","石盛町","森田","16",9000000,"95000","","310",29000,"ほぼ台形","7.0","","","","","","北","県道",22.0,"第１種住居地域",60,200,"平成27年第３四半期","",""
149,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","21",6200000,"100000","","210",30000,"長方形","9.0","","","","","","西","区画街路",6.0,"第１種中高層住居専用地域",60,200,"平成27年第３四半期","",""
150,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","20",9200000,"73000","","420",22000,"ほぼ正方形","22.0","","","","","","西","区画街路",22.0,"第１種中高層住居専用地域",60,200,"平成27年第３四半期","","調停・競売等"
151,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","19",25000000,"85000","","970",26000,"ほぼ長方形","21.5","","","","","","南","市道",12.0,"工業地域",60,200,"平成27年第３四半期","",""
152,"宅地(土地)","商業地","18201","福井県","福井市","石盛町","森田","16",8500000,"89000","","310",27000,"ほぼ台形","7.0","","","","","住宅","北","県道",22.0,"第１種住居地域",60,200,"平成27年第２四半期","",""
153,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","20",3100000,"30000","","340",9100,"ほぼ長方形","10.6","","","","","","南","区画街路",14.0,"第１種中高層住居専用地域",60,200,"平成27年第１四半期","",""
154,"宅地(土地と建物)","住宅地","18201","福井県","福井市","石盛町","森田","19",27000000,"","","195",,"長方形","7.5","","","","","","東","区画街路",6.0,"第１種中高層住居専用地域",60,200,"平成26年第４四半期","",""
155,"宅地(土地と建物)","住宅地","18201","福井県","福井市","石盛町","森田","21",56000000,"","","280",,"ほぼ台形","19.0","","","","","","東","区画街路",6.0,"第１種中高層住居専用地域",60,200,"平成26年第４四半期","",""
156,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","18",11000000,"140000","","250",42000,"長方形","18.9","","","","","住宅","南","区画街路",6.0,"第１種中高層住居専用地域",60,200,"平成26年第４四半期","",""
157,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","20",9600000,"130000","","250",39000,"長方形","13.8","","","","","","南","区画街路",6.0,"第１種中高層住居専用地域",60,200,"平成26年第４四半期","",""
158,"宅地(土地と建物)","住宅地","18201","福井県","福井市","石盛町","森田","23",25000000,"","","170",,"長方形","10.1","135","","","","","北","区画街路",6.0,"第２種中高層住居専用地域",60,200,"平成26年第３四半期","",""
159,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","20",6000000,"80000","","250",24000,"長方形","10.0","","","","","","南","区画街路",14.0,"第１種中高層住居専用地域",60,200,"平成26年第３四半期","",""
160,"宅地(土地)","工業地","18201","福井県","福井市","石盛町","森田","19",31000000,"100000","","1000",30000,"ほぼ正方形","30.4","","","","","工場","東","市道",12.0,"工業地域",60,200,"平成26年第２四半期","",""
161,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","23",8200000,"130000","","210",39000,"ほぼ長方形","14.5","","","","","","西","区画街路",6.0,"第２種中高層住居専用地域",60,200,"平成26年第２四半期","",""
162,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","21",6800000,"120000","","180",38000,"長方形","10.0","","","","","住宅","南","区画街路",6.0,"第１種中高層住居専用地域",60,200,"平成26年第２四半期","",""
163,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","21",8200000,"100000","","260",32000,"長方形","13.0","","","","","","北","区画街路",6.0,"第１種中高層住居専用地域",60,200,"平成26年第１四半期","",""
164,"宅地(土地)","工業地","18201","福井県","福井市","石盛町","森田","29",70000000,"92000","","2000㎡以上",28000,"長方形","50.0m以上","","","","","","北","市道",8.0,"工業地域",60,200,"平成26年第１四半期","",""
165,"宅地(土地)","宅地見込地","18201","福井県","福井市","石盛町","森田","21",12000000,"74000","","540",22000,"台形","10.4","","","","","","南","区画街路",13.5,"第１種中高層住居専用地域",60,200,"平成26年第１四半期","",""
166,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","18",5600000,"140000","","135",42000,"台形","8.7","","","","","","南","区画街路",6.0,"第１種住居地域",60,200,"平成26年第１四半期","",""
167,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","17",18000000,"140000","","420",43000,"ほぼ正方形","20.8","","","","","","西","区画街路",11.0,"第１種中高層住居専用地域",60,200,"平成25年第３四半期","",""
168,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","21",5800000,"100000","","180",32000,"ほぼ長方形","12.2","","","","","","北","区画街路",13.5,"第１種中高層住居専用地域",60,200,"平成25年第３四半期","",""
169,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","15",7800000,"120000","","220",36000,"ほぼ長方形","18.0","","","","","","東","区画街路",6.0,"工業地域",60,200,"平成25年第２四半期","",""
170,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","25",6600000,"110000","","200",33000,"長方形","9.9","","","","","","北","区画街路",6.0,"第１種中高層住居専用地域",60,200,"平成25年第１四半期","",""
171,"宅地(土地)","住宅地","18201","福井県","福井市","石盛町","森田","20",8000000,"120000","","220",37000,"長方形","11.4","","","","","","北","区画街路",6.0,"第１種中高層住居専用地域",60,200,"平成25年第１四半期","",""
172,"宅地(土地と建物)","工業地","18201","福井県","福井市","石盛町","森田","16",160000000,"","","2000㎡以上",,"ほぼ台形","50.0m以上","2000㎡以上","昭和38年","鉄骨造","工場、倉庫","","南","市道",8.0,"工業地域",60,200,"平成25年第１四半期","",""
173,"農地","","18201","福井県","福井市","泉田町","","",5000000,"","","3100",,"","","","","","","","","",,"",,,"平成29年第４四半期","",""
174,"農地","","18201","福井県","福井市","泉田町","","",4500000,"","","1500",,"","","","","","","","","",,"",,,"平成27年第２四半期","",""
175,"宅地(土地)","住宅地","18201","福井県","福井市","板垣","赤十字前","15",14000000,"120000","","370",37000,"長方形","14.6","","","","","","西","県道",16.0,"第１種住居地域",60,200,"平成27年第２四半期","",""
176,"宅地(土地)","住宅地","18201","福井県","福井市","板垣","福井(福井)","30分?60分",36000000,"180000","","670",54000,"ほぼ長方形","34.5","","","","","","北","市道",6.0,"第１種低層住居専用地域",50,80,"平成30年第２四半期","",""
177,"宅地(土地)","住宅地","18201","福井県","福井市","板垣","福井(福井)","30分?60分",24000000,"140000","","560",42000,"ほぼ長方形","17.5","","","","","","北東","市道",6.0,"準工業地域",60,200,"平成29年第４四半期","",""
178,"宅地(土地)","住宅地","18201","福井県","福井市","板垣","福井(福井)","30分?60分",17000000,"220000","","250",68000,"長方形","11.2","","","","","","北","市道",6.0,"第１種低層住居専用地域",50,80,"平成29年第４四半期","",""
179,"宅地(土地と建物)","住宅地","18201","福井県","福井市","板垣","福井(福井)","30分?60分",55000000,"","","750",,"ほぼ長方形","17.5","470","平成7年","鉄骨造","共同住宅","住宅","北","市道",6.0,"第１種住居地域",60,200,"平成29年第３四半期","",""
180,"宅地(土地)","住宅地","18201","福井県","福井市","板垣","福井(福井)","30分?60分",11000000,"220000","","165",67000,"長方形","8.7","","","","","住宅","南","市道",9.0,"第１種住居地域",60,200,"平成29年第３四半期","",""
181,"宅地(土地)","住宅地","18201","福井県","福井市","板垣","福井(福井)","30分?60分",36000000,"120000","","1000",36000,"ほぼ台形","16.0","","","","","その他","北東","市道",12.0,"準工業地域",60,200,"平成29年第２四半期","",""
182,"宅地(土地と建物)","住宅地","18201","福井県","福井市","板垣","福井(福井)","30分?60分",8400000,"","","115",,"ほぼ正方形","10.0","105","平成12年","木造","住宅","住宅","東","市道",6.0,"第１種住居地域",60,200,"平成29年第１四半期","",""
183,"宅地(土地と建物)","商業地","18201","福井県","福井市","板垣","福井(福井)","30分?60分",21000000,"","","270",,"ほぼ長方形","7.3","110","平成9年","鉄骨造","作業場、店舗","住宅","西","県道",15.8,"第１種住居地域",60,200,"平成28年第３四半期","",""
184,"宅地(土地)","住宅地","18201","福井県","福井市","板垣","福井(福井)","30分?60分",8900000,"160000","","180",50000,"ほぼ長方形","9.5","","","","","","東","市道",6.0,"第１種住居地域",60,200,"平成28年第２四半期","",""
